block,router_txs,failed_txs,rejection_rate
19002301,0,0,0.0
19002302,1,0,0.0
19002303,0,0,0.0
19002304,0,0,0.0
19002305,1,0,0.0
19002306,0,0,0.0
19002307,2,0,0.0
19002308,1,0,0.0
19002309,1,0,0.0
19002310,1,0,0.0
19002311,1,0,0.0
19002312,1,0,0.0
19002313,3,0,0.0
19002314,1,0,0.0
19002315,1,0,0.0
19002316,0,0,0.0
19002317,4,2,0.5
19002318,1,0,0.0
19002319,1,0,0.0
19002320,2,1,0.5
19002321,3,0,0.0
19002322,1,0,0.0
19002323,0,0,0.0
19002324,3,0,0.0
19002325,0,0,0.0
19002326,1,0,0.0
19002327,1,1,1.0
19002328,0,0,0.0
19002329,1,0,0.0
19002330,0,0,0.0
19002331,1,0,0.0
19002332,2,0,0.0
19002333,1,0,0.0
19002334,2,0,0.0
19002335,0,0,0.0
19002336,0,0,0.0
19002337,0,0,0.0
19002338,1,0,0.0
19002339,0,0,0.0
19002340,2,1,0.5
19002341,3,0,0.0
19002342,3,3,1.0
19002343,2,0,0.0
19002344,2,0,0.0
19002345,3,0,0.0
19002346,4,1,0.25
19002347,3,0,0.0
19002348,3,0,0.0
19002349,0,0,0.0
19002350,1,0,0.0
19002351,0,0,0.0
19002352,1,0,0.0
19002353,3,0,0.0
19002354,0,0,0.0
19002355,0,0,0.0
19002356,1,0,0.0
19002357,1,1,1.0
19002358,0,0,0.0
19002359,2,1,0.5
19002360,0,0,0.0
19002361,3,1,0.3333333333333333
19002362,1,0,0.0
19002363,2,1,0.5
19002364,2,0,0.0
19002365,1,0,0.0
19002366,0,0,0.0
19002367,0,0,0.0
19002368,2,0,0.0
19002369,0,0,0.0
19002370,2,2,1.0
19002371,3,0,0.0
19002372,1,0,0.0
19002373,3,0,0.0
19002374,1,0,0.0
19002375,4,2,0.5
19002376,1,0,0.0
19002377,4,1,0.25
19002378,1,0,0.0
19002379,3,1,0.3333333333333333
19002380,0,0,0.0
19002381,6,2,0.3333333333333333
19002382,3,0,0.0
19002383,0,0,0.0
19002384,2,1,0.5
19002385,0,0,0.0
19002386,2,1,0.5
19002387,0,0,0.0
19002388,4,0,0.0
19002389,1,1,1.0
19002390,3,0,0.0
19002391,0,0,0.0
19002392,3,0,0.0
19002393,0,0,0.0
19002394,1,0,0.0
19002395,3,1,0.3333333333333333
19002396,4,2,0.5
19002397,3,0,0.0
19002398,0,0,0.0
19002399,4,2,0.5
19002400,0,0,0.0
19002401,2,0,0.0
19002402,2,0,0.0
19002403,3,1,0.3333333333333333
19002404,0,0,0.0
19002405,3,0,0.0
19002406,1,0,0.0
19002407,1,1,1.0
19002408,1,0,0.0
19002409,6,0,0.0
19002410,2,1,0.5
19002411,0,0,0.0
19002412,2,1,0.5
19002413,2,0,0.0
19002414,0,0,0.0
19002415,1,0,0.0
19002416,0,0,0.0
19002417,1,0,0.0
19002418,0,0,0.0
19002419,6,0,0.0
19002420,0,0,0.0
19002421,1,0,0.0
19002422,2,0,0.0
19002423,1,0,0.0
19002424,3,1,0.3333333333333333
19002425,3,1,0.3333333333333333
19002426,2,0,0.0
19002427,0,0,0.0
19002428,0,0,0.0
19002429,0,0,0.0
19002430,0,0,0.0
19002431,4,0,0.0
19002432,1,0,0.0
19002433,0,0,0.0
19002434,0,0,0.0
19002435,2,1,0.5
19002436,5,5,1.0
19002437,4,0,0.0
19002438,2,0,0.0
19002439,0,0,0.0
19002440,4,0,0.0
19002441,1,0,0.0
19002442,2,1,0.5
19002443,0,0,0.0
19002444,2,1,0.5
19002445,1,0,0.0
19002446,3,0,0.0
19002447,4,0,0.0
19002448,1,1,1.0
19002449,1,0,0.0
19002450,4,0,0.0
19002451,2,1,0.5
19002452,3,0,0.0
19002453,2,1,0.5
19002454,1,0,0.0
19002455,2,0,0.0
19002456,0,0,0.0
19002457,2,0,0.0
19002458,1,1,1.0
19002459,1,1,1.0
19002460,0,0,0.0
19002461,6,1,0.16666666666666666
19002462,3,0,0.0
19002463,0,0,0.0
19002464,5,1,0.2
19002465,0,0,0.0
19002466,1,0,0.0
19002467,0,0,0.0
19002468,1,0,0.0
19002469,2,0,0.0
19002470,0,0,0.0
19002471,6,2,0.3333333333333333
19002472,2,0,0.0
19002473,4,0,0.0
19002474,1,0,0.0
19002475,2,0,0.0
19002476,0,0,0.0
19002477,1,0,0.0
19002478,0,0,0.0
19002479,0,0,0.0
19002480,4,0,0.0
19002481,0,0,0.0
19002482,1,0,0.0
19002483,2,0,0.0
19002484,6,1,0.16666666666666666
19002485,0,0,0.0
19002486,4,1,0.25
19002487,5,1,0.2
19002488,4,2,0.5
19002489,1,0,0.0
19002490,4,0,0.0
19002491,1,0,0.0
19002492,2,2,1.0
19002493,2,0,0.0
19002494,3,0,0.0
19002495,2,0,0.0
19002496,4,0,0.0
19002497,4,0,0.0
19002498,1,0,0.0
19002499,2,0,0.0
19002500,1,0,0.0
19002501,0,0,0.0
19002502,4,0,0.0
19002503,1,0,0.0
19002504,3,0,0.0
19002505,5,1,0.2
19002506,2,0,0.0
19002507,3,0,0.0
19002508,3,0,0.0
19002509,2,1,0.5
19002510,0,0,0.0
19002511,2,0,0.0
19002512,4,0,0.0
19002513,0,0,0.0
19002514,3,0,0.0
19002515,0,0,0.0
19002516,1,0,0.0
19002517,4,0,0.0
19002518,2,0,0.0
19002519,2,0,0.0
19002520,0,0,0.0
19002521,1,0,0.0
19002522,4,0,0.0
19002523,2,0,0.0
19002524,2,0,0.0
19002525,2,0,0.0
19002526,4,0,0.0
19002527,5,0,0.0
19002528,3,0,0.0
19002529,4,0,0.0
19002530,0,0,0.0
19002531,3,0,0.0
19002532,2,0,0.0
19002533,6,0,0.0
19002534,1,0,0.0
19002535,7,0,0.0
19002536,5,0,0.0
19002537,3,0,0.0
19002538,0,0,0.0
19002539,2,0,0.0
19002540,0,0,0.0
19002541,0,0,0.0
19002542,1,0,0.0
19002543,2,0,0.0
19002544,5,0,0.0
19002545,2,0,0.0
19002546,2,0,0.0
19002547,0,0,0.0
19002548,0,0,0.0
19002549,0,0,0.0
19002550,3,0,0.0
19002551,2,0,0.0
19002552,0,0,0.0
19002553,1,0,0.0
19002554,1,0,0.0
19002555,1,0,0.0
19002556,5,0,0.0
19002557,0,0,0.0
19002558,0,0,0.0
19002559,0,0,0.0
19002560,0,0,0.0
19002561,1,0,0.0
19002562,0,0,0.0
19002563,0,0,0.0
19002564,2,1,0.5
19002565,2,0,0.0
19002566,2,0,0.0
19002567,0,0,0.0
19002568,0,0,0.0
19002569,1,1,1.0
19002570,0,0,0.0
19002571,3,0,0.0
19002572,0,0,0.0
19002573,0,0,0.0
19002574,2,0,0.0
19002575,0,0,0.0
19002576,5,0,0.0
19002577,4,0,0.0
19002578,1,0,0.0
19002579,1,0,0.0
19002580,0,0,0.0
19002581,0,0,0.0
19002582,2,0,0.0
19002583,1,0,0.0
19002584,3,0,0.0
19002585,0,0,0.0
19002586,1,1,1.0
19002587,0,0,0.0
19002588,0,0,0.0
19002589,2,0,0.0
19002590,1,0,0.0
19002591,3,0,0.0
19002592,1,0,0.0
19002593,2,1,0.5
19002594,0,0,0.0
19002595,2,0,0.0
19002596,0,0,0.0
19002597,1,0,0.0
19002598,2,0,0.0
19002599,2,2,1.0
19002600,1,1,1.0
19002601,1,0,0.0
19002602,2,0,0.0
19002603,0,0,0.0
19002604,2,0,0.0
19002605,0,0,0.0
19002606,1,0,0.0
19002607,0,0,0.0
19002608,0,0,0.0
19002609,0,0,0.0
19002610,0,0,0.0
19002611,2,0,0.0
19002612,1,0,0.0
19002613,0,0,0.0
19002614,1,0,0.0
19002615,1,0,0.0
19002616,2,0,0.0
19002617,2,0,0.0
19002618,0,0,0.0
19002619,0,0,0.0
19002620,2,0,0.0
19002621,4,0,0.0
19002622,4,2,0.5
19002623,2,0,0.0
19002624,2,1,0.5
19002625,2,0,0.0
19002626,3,0,0.0
19002627,0,0,0.0
19002628,1,0,0.0
19002629,1,0,0.0
19002630,0,0,0.0
19002631,5,0,0.0
19002632,2,0,0.0
19002633,2,0,0.0
19002634,0,0,0.0
19002635,4,0,0.0
19002636,0,0,0.0
19002637,2,0,0.0
19002638,3,0,0.0
19002639,2,0,0.0
19002640,4,0,0.0
19002641,1,0,0.0
19002642,0,0,0.0
19002643,1,0,0.0
19002644,2,0,0.0
19002645,1,1,1.0
19002646,0,0,0.0
19002647,0,0,0.0
19002648,1,1,1.0
19002649,1,0,0.0
19002650,0,0,0.0
19002651,2,1,0.5
19002652,1,0,0.0
19002653,1,0,0.0
19002654,1,0,0.0
19002655,0,0,0.0
19002656,2,0,0.0
19002657,1,1,1.0
19002658,2,1,0.5
19002659,0,0,0.0
19002660,4,1,0.25
19002661,2,0,0.0
19002662,4,0,0.0
19002663,0,0,0.0
19002664,0,0,0.0
19002665,0,0,0.0
19002666,0,0,0.0
19002667,0,0,0.0
19002668,2,0,0.0
19002669,0,0,0.0
19002670,0,0,0.0
19002671,2,0,0.0
19002672,0,0,0.0
19002673,1,0,0.0
19002674,1,0,0.0
19002675,1,0,0.0
19002676,0,0,0.0
19002677,1,0,0.0
19002678,0,0,0.0
19002679,1,0,0.0
19002680,2,0,0.0
19002681,1,0,0.0
19002682,6,2,0.3333333333333333
19002683,1,0,0.0
19002684,4,3,0.75
19002685,0,0,0.0
19002686,3,0,0.0
19002687,0,0,0.0
19002688,1,0,0.0
19002689,3,0,0.0
19002690,0,0,0.0
19002691,0,0,0.0
19002692,2,0,0.0
19002693,3,0,0.0
19002694,0,0,0.0
19002695,2,0,0.0
19002696,1,0,0.0
19002697,5,0,0.0
19002698,0,0,0.0
19002699,1,0,0.0
19002700,2,0,0.0
19002701,0,0,0.0
19002702,3,1,0.3333333333333333
19002703,0,0,0.0
19002704,1,0,0.0
19002705,3,1,0.3333333333333333
19002706,1,0,0.0
19002707,1,1,1.0
19002708,1,0,0.0
19002709,1,0,0.0
19002710,3,1,0.3333333333333333
19002711,2,0,0.0
19002712,0,0,0.0
19002713,0,0,0.0
19002714,0,0,0.0
19002715,3,0,0.0
19002716,1,1,1.0
19002717,4,2,0.5
19002718,1,0,0.0
19002719,0,0,0.0
19002720,0,0,0.0
19002721,1,0,0.0
19002722,2,0,0.0
19002723,0,0,0.0
19002724,2,0,0.0
19002725,0,0,0.0
19002726,1,0,0.0
19002727,3,0,0.0
19002728,0,0,0.0
19002729,1,0,0.0
19002730,1,0,0.0
19002731,1,0,0.0
19002732,5,0,0.0
19002733,8,0,0.0
19002734,2,0,0.0
19002735,0,0,0.0
19002736,9,0,0.0
19002737,2,0,0.0
19002738,9,0,0.0
19002739,0,0,0.0
19002740,6,0,0.0
19002741,2,0,0.0
19002742,0,0,0.0
19002743,1,0,0.0
19002744,2,0,0.0
19002745,1,1,1.0
19002746,4,0,0.0
19002747,1,0,0.0
19002748,1,0,0.0
19002749,1,0,0.0
19002750,3,0,0.0
19002751,2,0,0.0
19002752,3,1,0.3333333333333333
19002753,1,0,0.0
19002754,0,0,0.0
19002755,2,0,0.0
19002756,2,0,0.0
19002757,4,2,0.5
19002758,4,0,0.0
19002759,1,0,0.0
19002760,3,0,0.0
19002761,0,0,0.0
19002762,2,0,0.0
19002763,6,0,0.0
19002764,2,0,0.0
19002765,2,0,0.0
19002766,3,0,0.0
19002767,0,0,0.0
19002768,1,0,0.0
19002769,1,0,0.0
19002770,0,0,0.0
19002771,3,0,0.0
19002772,0,0,0.0
19002773,1,0,0.0
19002774,1,0,0.0
19002775,2,0,0.0
19002776,3,1,0.3333333333333333
19002777,1,0,0.0
19002778,0,0,0.0
19002779,2,0,0.0
19002780,0,0,0.0
19002781,0,0,0.0
19002782,1,0,0.0
19002783,2,0,0.0
19002784,1,0,0.0
19002785,1,0,0.0
19002786,1,0,0.0
19002787,3,0,0.0
19002788,2,0,0.0
19002789,1,0,0.0
19002790,4,0,0.0
19002791,3,0,0.0
19002792,1,0,0.0
19002793,1,0,0.0
19002794,2,0,0.0
19002795,1,1,1.0
19002796,3,0,0.0
19002797,0,0,0.0
19002798,1,1,1.0
19002799,24,0,0.0
19002800,2,0,0.0
19002801,0,0,0.0
19002802,2,0,0.0
19002803,3,0,0.0
19002804,0,0,0.0
19002805,4,0,0.0
19002806,2,0,0.0
19002807,1,0,0.0
19002808,2,0,0.0
19002809,2,0,0.0
19002810,1,0,0.0
19002811,3,0,0.0
19002812,0,0,0.0
19002813,0,0,0.0
19002814,3,0,0.0
19002815,1,0,0.0
19002816,0,0,0.0
19002817,2,0,0.0
19002818,4,0,0.0
19002819,0,0,0.0
19002820,1,0,0.0
19002821,2,0,0.0
19002822,1,0,0.0
19002823,3,0,0.0
19002824,2,1,0.5
19002825,1,0,0.0
19002826,1,0,0.0
19002827,3,0,0.0
19002828,2,0,0.0
19002829,1,0,0.0
19002830,0,0,0.0
19002831,0,0,0.0
19002832,2,0,0.0
19002833,0,0,0.0
19002834,0,0,0.0
19002835,2,0,0.0
19002836,9,2,0.2222222222222222
19002837,2,0,0.0
19002838,1,0,0.0
19002839,0,0,0.0
19002840,3,0,0.0
19002841,2,0,0.0
19002842,1,0,0.0
19002843,0,0,0.0
19002844,2,0,0.0
19002845,2,0,0.0
19002846,0,0,0.0
19002847,0,0,0.0
19002848,1,1,1.0
19002849,1,0,0.0
19002850,0,0,0.0
19002851,4,0,0.0
19002852,2,0,0.0
19002853,1,0,0.0
19002854,1,0,0.0
19002855,1,0,0.0
19002856,0,0,0.0
19002857,1,0,0.0
19002858,1,0,0.0
19002859,4,0,0.0
19002860,3,1,0.3333333333333333
19002861,2,0,0.0
19002862,2,0,0.0
19002863,5,0,0.0
19002864,1,0,0.0
19002865,6,1,0.16666666666666666
19002866,1,0,0.0
19002867,2,0,0.0
19002868,4,2,0.5
19002869,0,0,0.0
19002870,2,1,0.5
19002871,3,0,0.0
19002872,4,0,0.0
19002873,2,0,0.0
19002874,2,0,0.0
19002875,1,0,0.0
19002876,0,0,0.0
19002877,1,0,0.0
19002878,3,0,0.0
19002879,4,1,0.25
19002880,1,0,0.0
19002881,3,1,0.3333333333333333
19002882,2,1,0.5
19002883,3,0,0.0
19002884,2,0,0.0
19002885,2,0,0.0
19002886,0,0,0.0
19002887,1,0,0.0
19002888,1,0,0.0
19002889,1,0,0.0
19002890,2,0,0.0
19002891,1,0,0.0
19002892,0,0,0.0
19002893,0,0,0.0
19002894,1,0,0.0
19002895,3,0,0.0
19002896,0,0,0.0
19002897,1,0,0.0
19002898,2,0,0.0
19002899,1,0,0.0
19002900,1,0,0.0
19002901,2,0,0.0
19002902,1,0,0.0
19002903,1,0,0.0
19002904,4,0,0.0
19002905,1,0,0.0
19002906,1,0,0.0
19002907,3,0,0.0
19002908,0,0,0.0
19002909,0,0,0.0
19002910,1,0,0.0
19002911,0,0,0.0
19002912,1,0,0.0
19002913,2,0,0.0
19002914,0,0,0.0
19002915,0,0,0.0
19002916,2,0,0.0
19002917,2,0,0.0
19002918,0,0,0.0
19002919,2,0,0.0
19002920,1,0,0.0
19002921,0,0,0.0
19002922,3,0,0.0
19002923,2,0,0.0
19002924,0,0,0.0
19002925,6,4,0.6666666666666666
19002926,2,0,0.0
19002927,2,1,0.5
19002928,3,0,0.0
19002929,2,0,0.0
19002930,0,0,0.0
19002931,0,0,0.0
19002932,3,1,0.3333333333333333
19002933,2,0,0.0
19002934,0,0,0.0
19002935,1,1,1.0
19002936,0,0,0.0
19002937,1,0,0.0
19002938,2,0,0.0
19002939,1,0,0.0
19002940,1,0,0.0
19002941,4,0,0.0
19002942,1,0,0.0
19002943,0,0,0.0
19002944,1,0,0.0
19002945,2,0,0.0
19002946,1,0,0.0
19002947,3,1,0.3333333333333333
19002948,2,0,0.0
19002949,2,0,0.0
19002950,0,0,0.0
19002951,0,0,0.0
19002952,1,0,0.0
19002953,0,0,0.0
19002954,2,0,0.0
19002955,1,0,0.0
19002956,3,0,0.0
19002957,2,0,0.0
19002958,0,0,0.0
19002959,1,0,0.0
19002960,2,0,0.0
19002961,2,0,0.0
19002962,0,0,0.0
19002963,0,0,0.0
19002964,1,0,0.0
19002965,0,0,0.0
19002966,1,1,1.0
19002967,1,0,0.0
19002968,0,0,0.0
19002969,1,1,1.0
19002970,1,0,0.0
19002971,0,0,0.0
19002972,1,0,0.0
19002973,3,0,0.0
19002974,1,0,0.0
19002975,1,0,0.0
19002976,1,0,0.0
19002977,3,0,0.0
19002978,0,0,0.0
19002979,2,1,0.5
19002980,0,0,0.0
19002981,2,0,0.0
19002982,2,1,0.5
19002983,1,0,0.0
19002984,2,0,0.0
19002985,1,0,0.0
19002986,2,0,0.0
19002987,0,0,0.0
19002988,0,0,0.0
19002989,1,0,0.0
19002990,1,0,0.0
19002991,1,0,0.0
19002992,0,0,0.0
19002993,1,0,0.0
19002994,1,0,0.0
19002995,0,0,0.0
19002996,1,0,0.0
19002997,0,0,0.0
19002998,1,0,0.0
19002999,1,0,0.0
19003000,2,2,1.0
19003001,1,1,1.0
19003002,2,0,0.0
19003003,1,0,0.0
19003004,2,1,0.5
19003005,1,0,0.0
19003006,0,0,0.0
19003007,0,0,0.0
19003008,1,0,0.0
19003009,0,0,0.0
19003010,1,0,0.0
19003011,2,0,0.0
19003012,0,0,0.0
19003013,0,0,0.0
19003014,0,0,0.0
19003015,1,0,0.0
19003016,1,0,0.0
19003017,0,0,0.0
19003018,0,0,0.0
19003019,1,0,0.0
19003020,0,0,0.0
19003021,3,1,0.3333333333333333
19003022,0,0,0.0
19003023,3,2,0.6666666666666666
19003024,0,0,0.0
19003025,1,0,0.0
19003026,1,0,0.0
19003027,1,0,0.0
19003028,2,0,0.0
19003029,1,0,0.0
19003030,1,0,0.0
19003031,0,0,0.0
19003032,0,0,0.0
19003033,1,0,0.0
19003034,2,0,0.0
19003035,1,0,0.0
19003036,0,0,0.0
19003037,1,1,1.0
19003038,0,0,0.0
19003039,0,0,0.0
19003040,0,0,0.0
19003041,2,0,0.0
19003042,0,0,0.0
19003043,0,0,0.0
19003044,0,0,0.0
19003045,0,0,0.0
19003046,2,0,0.0
19003047,0,0,0.0
19003048,1,1,1.0
19003049,2,0,0.0
19003050,0,0,0.0
19003051,2,0,0.0
19003052,1,0,0.0
19003053,1,0,0.0
19003054,0,0,0.0
19003055,3,0,0.0
19003056,1,0,0.0
19003057,0,0,0.0
19003058,2,1,0.5
19003059,0,0,0.0
19003060,2,2,1.0
19003061,0,0,0.0
19003062,2,0,0.0
19003063,2,1,0.5
19003064,2,0,0.0
19003065,0,0,0.0
19003066,0,0,0.0
19003067,1,0,0.0
19003068,0,0,0.0
19003069,2,0,0.0
19003070,0,0,0.0
19003071,1,0,0.0
19003072,0,0,0.0
19003073,0,0,0.0
19003074,2,0,0.0
19003075,4,1,0.25
19003076,5,1,0.2
19003077,8,2,0.25
19003078,4,1,0.25
19003079,2,0,0.0
19003080,2,1,0.5
19003081,4,0,0.0
19003082,1,0,0.0
19003083,2,1,0.5
19003084,3,0,0.0
19003085,1,0,0.0
19003086,1,0,0.0
19003087,2,0,0.0
19003088,4,1,0.25
19003089,1,0,0.0
19003090,0,0,0.0
19003091,1,0,0.0
19003092,4,0,0.0
19003093,4,0,0.0
19003094,0,0,0.0
19003095,1,0,0.0
19003096,2,0,0.0
19003097,2,0,0.0
19003098,2,0,0.0
19003099,0,0,0.0
19003100,2,0,0.0
19003101,1,0,0.0
19003102,2,2,1.0
19003103,0,0,0.0
19003104,1,0,0.0
19003105,2,0,0.0
19003106,1,0,0.0
19003107,1,0,0.0
19003108,2,0,0.0
19003109,5,1,0.2
19003110,0,0,0.0
19003111,1,0,0.0
19003112,1,0,0.0
19003113,2,0,0.0
19003114,0,0,0.0
19003115,1,0,0.0
19003116,0,0,0.0
19003117,1,0,0.0
19003118,0,0,0.0
19003119,1,0,0.0
19003120,1,0,0.0
19003121,2,0,0.0
19003122,1,0,0.0
19003123,3,0,0.0
19003124,1,0,0.0
19003125,0,0,0.0
19003126,1,0,0.0
19003127,0,0,0.0
19003128,1,0,0.0
19003129,1,0,0.0
19003130,2,0,0.0
19003131,0,0,0.0
19003132,3,1,0.3333333333333333
19003133,5,0,0.0
19003134,2,0,0.0
19003135,0,0,0.0
19003136,0,0,0.0
19003137,0,0,0.0
19003138,3,0,0.0
19003139,0,0,0.0
19003140,1,0,0.0
19003141,1,0,0.0
19003142,0,0,0.0
19003143,2,0,0.0
19003144,1,0,0.0
19003145,2,0,0.0
19003146,0,0,0.0
19003147,4,0,0.0
19003148,0,0,0.0
19003149,0,0,0.0
19003150,3,0,0.0
19003151,0,0,0.0
19003152,1,1,1.0
19003153,5,1,0.2
19003154,2,0,0.0
19003155,0,0,0.0
19003156,3,2,0.6666666666666666
19003157,0,0,0.0
19003158,5,0,0.0
19003159,1,0,0.0
19003160,2,0,0.0
19003161,0,0,0.0
19003162,1,0,0.0
19003163,3,1,0.3333333333333333
19003164,2,0,0.0
19003165,0,0,0.0
19003166,3,0,0.0
19003167,1,0,0.0
19003168,0,0,0.0
19003169,1,0,0.0
19003170,2,0,0.0
19003171,2,0,0.0
19003172,0,0,0.0
19003173,1,1,1.0
19003174,0,0,0.0
19003175,7,0,0.0
19003176,0,0,0.0
19003177,0,0,0.0
19003178,0,0,0.0
19003179,4,0,0.0
19003180,3,0,0.0
19003181,1,0,0.0
19003182,1,0,0.0
19003183,2,0,0.0
19003184,1,0,0.0
19003185,3,0,0.0
19003186,1,0,0.0
19003187,1,0,0.0
19003188,1,0,0.0
19003189,1,0,0.0
19003190,1,0,0.0
19003191,0,0,0.0
19003192,0,0,0.0
19003193,1,1,1.0
19003194,1,0,0.0
19003195,0,0,0.0
19003196,2,2,1.0
19003197,2,0,0.0
19003198,3,0,0.0
19003199,2,0,0.0
19003200,2,0,0.0
19003201,1,0,0.0
19003202,2,0,0.0
19003203,1,0,0.0
19003204,1,1,1.0
19003205,1,0,0.0
19003206,2,0,0.0
19003207,4,0,0.0
19003208,0,0,0.0
19003209,1,0,0.0
19003210,0,0,0.0
19003211,1,0,0.0
19003212,1,0,0.0
19003213,1,0,0.0
19003214,2,0,0.0
19003215,3,0,0.0
19003216,0,0,0.0
19003217,0,0,0.0
19003218,2,0,0.0
19003219,1,0,0.0
19003220,1,0,0.0
19003221,1,0,0.0
19003222,1,0,0.0
19003223,1,0,0.0
19003224,1,0,0.0
19003225,1,0,0.0
19003226,2,0,0.0
19003227,2,0,0.0
19003228,3,0,0.0
19003229,0,0,0.0
19003230,2,0,0.0
19003231,1,0,0.0
19003232,2,0,0.0
19003233,2,0,0.0
19003234,0,0,0.0
19003235,1,0,0.0
19003236,0,0,0.0
19003237,0,0,0.0
19003238,2,0,0.0
19003239,3,0,0.0
19003240,0,0,0.0
19003241,0,0,0.0
19003242,2,0,0.0
19003243,2,0,0.0
19003244,2,0,0.0
19003245,0,0,0.0
19003246,5,0,0.0
19003247,1,0,0.0
19003248,2,0,0.0
19003249,1,0,0.0
19003250,3,1,0.3333333333333333
19003251,0,0,0.0
19003252,4,0,0.0
19003253,1,1,1.0
19003254,0,0,0.0
19003255,1,0,0.0
19003256,0,0,0.0
19003257,0,0,0.0
19003258,2,0,0.0
19003259,3,1,0.3333333333333333
19003260,1,0,0.0
19003261,1,0,0.0
19003262,0,0,0.0
19003263,0,0,0.0
19003264,0,0,0.0
19003265,1,0,0.0
19003266,0,0,0.0
19003267,1,0,0.0
19003268,0,0,0.0
19003269,2,0,0.0
19003270,1,0,0.0
19003271,6,0,0.0
19003272,1,1,1.0
19003273,0,0,0.0
19003274,0,0,0.0
19003275,0,0,0.0
19003276,0,0,0.0
19003277,2,0,0.0
19003278,0,0,0.0
19003279,0,0,0.0
19003280,0,0,0.0
19003281,0,0,0.0
19003282,3,0,0.0
19003283,0,0,0.0
19003284,3,1,0.3333333333333333
19003285,1,1,1.0
19003286,0,0,0.0
19003287,1,0,0.0
19003288,1,0,0.0
19003289,1,0,0.0
19003290,0,0,0.0
19003291,1,0,0.0
19003292,0,0,0.0
19003293,0,0,0.0
19003294,2,0,0.0
19003295,0,0,0.0
19003296,0,0,0.0
19003297,0,0,0.0
19003298,0,0,0.0
19003299,0,0,0.0
19003300,0,0,0.0
19003301,0,0,0.0
19003302,0,0,0.0
19003303,0,0,0.0
19003304,1,0,0.0
19003305,1,0,0.0
19003306,3,0,0.0
19003307,1,0,0.0
19003308,0,0,0.0
19003309,0,0,0.0
19003310,0,0,0.0
19003311,0,0,0.0
19003312,0,0,0.0
19003313,0,0,0.0
19003314,2,0,0.0
19003315,2,0,0.0
19003316,0,0,0.0
19003317,2,0,0.0
19003318,2,0,0.0
19003319,2,0,0.0
19003320,0,0,0.0
19003321,2,1,0.5
19003322,1,0,0.0
19003323,1,0,0.0
19003324,1,0,0.0
19003325,0,0,0.0
19003326,0,0,0.0
19003327,0,0,0.0
19003328,1,0,0.0
19003329,1,0,0.0
19003330,1,0,0.0
19003331,2,0,0.0
19003332,2,0,0.0
19003333,0,0,0.0
19003334,0,0,0.0
19003335,1,0,0.0
19003336,0,0,0.0
19003337,2,0,0.0
19003338,0,0,0.0
19003339,0,0,0.0
19003340,1,0,0.0
19003341,1,0,0.0
19003342,0,0,0.0
19003343,0,0,0.0
19003344,0,0,0.0
19003345,2,0,0.0
19003346,1,0,0.0
19003347,1,0,0.0
19003348,0,0,0.0
19003349,2,0,0.0
19003350,0,0,0.0
19003351,0,0,0.0
19003352,2,0,0.0
19003353,0,0,0.0
19003354,0,0,0.0
19003355,2,0,0.0
19003356,0,0,0.0
19003357,0,0,0.0
19003358,2,0,0.0
19003359,1,0,0.0
19003360,0,0,0.0
19003361,0,0,0.0
19003362,0,0,0.0
19003363,1,0,0.0
19003364,1,0,0.0
19003365,0,0,0.0
19003366,1,0,0.0
19003367,0,0,0.0
19003368,2,0,0.0
19003369,2,0,0.0
19003370,0,0,0.0
19003371,1,0,0.0
19003372,0,0,0.0
19003373,0,0,0.0
19003374,1,0,0.0
19003375,1,0,0.0
19003376,0,0,0.0
19003377,1,0,0.0
19003378,0,0,0.0
19003379,0,0,0.0
19003380,1,0,0.0
19003381,1,0,0.0
19003382,0,0,0.0
19003383,0,0,0.0
19003384,0,0,0.0
19003385,0,0,0.0
19003386,1,0,0.0
19003387,3,0,0.0
19003388,0,0,0.0
19003389,0,0,0.0
19003390,0,0,0.0
19003391,1,0,0.0
19003392,0,0,0.0
19003393,0,0,0.0
19003394,1,0,0.0
19003395,0,0,0.0
19003396,1,0,0.0
19003397,4,0,0.0
19003398,0,0,0.0
19003399,1,0,0.0
19003400,2,0,0.0
19003401,0,0,0.0
19003402,0,0,0.0
19003403,0,0,0.0
19003404,0,0,0.0
19003405,0,0,0.0
19003406,1,0,0.0
19003407,0,0,0.0
19003408,0,0,0.0
19003409,1,0,0.0
19003410,1,0,0.0
19003411,0,0,0.0
19003412,0,0,0.0
19003413,0,0,0.0
19003414,0,0,0.0
19003415,0,0,0.0
19003416,1,0,0.0
19003417,0,0,0.0
19003418,1,0,0.0
19003419,1,0,0.0
19003420,0,0,0.0
19003421,1,0,0.0
19003422,0,0,0.0
19003423,2,0,0.0
19003424,0,0,0.0
19003425,1,0,0.0
19003426,0,0,0.0
19003427,0,0,0.0
19003428,2,0,0.0
19003429,1,0,0.0
19003430,0,0,0.0
19003431,2,0,0.0
19003432,0,0,0.0
19003433,2,0,0.0
19003434,1,0,0.0
19003435,0,0,0.0
19003436,0,0,0.0
19003437,0,0,0.0
19003438,1,1,1.0
19003439,0,0,0.0
19003440,4,0,0.0
19003441,0,0,0.0
19003442,1,0,0.0
19003443,1,0,0.0
19003444,2,0,0.0
19003445,1,0,0.0
19003446,1,0,0.0
19003447,1,0,0.0
19003448,0,0,0.0
19003449,0,0,0.0
19003450,0,0,0.0
19003451,0,0,0.0
19003452,0,0,0.0
