block,router_txs,failed_txs,rejection_rate
19258169,0,0,0.0
19258170,4,1,0.25
19258171,2,0,0.0
19258172,0,0,0.0
19258173,2,0,0.0
19258174,3,1,0.3333333333333333
19258175,7,0,0.0
19258176,5,0,0.0
19258177,4,0,0.0
19258178,2,0,0.0
19258179,4,0,0.0
19258180,1,0,0.0
19258181,1,0,0.0
19258182,4,2,0.5
19258183,1,0,0.0
19258184,0,0,0.0
19258185,3,0,0.0
19258186,2,0,0.0
19258187,1,0,0.0
19258188,1,0,0.0
19258189,4,0,0.0
19258190,4,0,0.0
19258191,3,0,0.0
19258192,7,1,0.14285714285714285
19258193,0,0,0.0
19258194,3,0,0.0
19258195,4,1,0.25
19258196,3,2,0.6666666666666666
19258197,5,0,0.0
19258198,2,0,0.0
19258199,2,1,0.5
19258200,1,0,0.0
19258201,7,3,0.42857142857142855
19258202,2,0,0.0
19258203,1,0,0.0
19258204,0,0,0.0
19258205,2,0,0.0
19258206,1,0,0.0
19258207,2,0,0.0
19258208,2,0,0.0
19258209,3,2,0.6666666666666666
19258210,2,0,0.0
19258211,0,0,0.0
19258212,0,0,0.0
19258213,4,2,0.5
19258214,2,0,0.0
19258215,1,0,0.0
19258216,1,0,0.0
19258217,4,0,0.0
19258218,1,0,0.0
19258219,1,0,0.0
19258220,0,0,0.0
19258221,1,1,1.0
19258222,0,0,0.0
19258223,2,1,0.5
19258224,2,0,0.0
19258225,3,0,0.0
19258226,3,0,0.0
19258227,1,0,0.0
19258228,2,0,0.0
19258229,3,0,0.0
19258230,4,0,0.0
19258231,2,0,0.0
19258232,0,0,0.0
19258233,3,1,0.3333333333333333
19258234,1,0,0.0
19258235,5,0,0.0
19258236,1,0,0.0
19258237,2,0,0.0
19258238,6,1,0.16666666666666666
19258239,2,0,0.0
19258240,3,1,0.3333333333333333
19258241,3,0,0.0
19258242,2,0,0.0
19258243,2,0,0.0
19258244,2,0,0.0
19258245,0,0,0.0
19258246,3,1,0.3333333333333333
19258247,6,1,0.16666666666666666
19258248,2,1,0.5
19258249,5,1,0.2
19258250,1,0,0.0
19258251,3,0,0.0
19258252,0,0,0.0
19258253,1,0,0.0
19258254,2,0,0.0
19258255,7,1,0.14285714285714285
19258256,4,1,0.25
19258257,3,0,0.0
19258258,3,0,0.0
19258259,0,0,0.0
19258260,2,0,0.0
19258261,6,0,0.0
19258262,2,0,0.0
19258263,0,0,0.0
19258264,2,0,0.0
19258265,4,1,0.25
19258266,1,0,0.0
19258267,5,1,0.2
19258268,4,1,0.25
19258269,1,0,0.0
19258270,4,2,0.5
19258271,2,0,0.0
19258272,3,1,0.3333333333333333
19258273,2,1,0.5
19258274,5,0,0.0
19258275,4,3,0.75
19258276,3,1,0.3333333333333333
19258277,5,0,0.0
19258278,2,0,0.0
19258279,8,0,0.0
19258280,2,0,0.0
19258281,3,0,0.0
19258282,1,0,0.0
19258283,1,1,1.0
19258284,2,1,0.5
19258285,6,0,0.0
19258286,1,0,0.0
19258287,2,0,0.0
19258288,1,0,0.0
19258289,3,0,0.0
19258290,3,0,0.0
19258291,4,1,0.25
19258292,8,0,0.0
19258293,0,0,0.0
19258294,3,0,0.0
19258295,2,0,0.0
19258296,1,0,0.0
19258297,0,0,0.0
19258298,1,0,0.0
19258299,0,0,0.0
19258300,0,0,0.0
19258301,2,0,0.0
19258302,3,0,0.0
19258303,0,0,0.0
19258304,0,0,0.0
19258305,7,0,0.0
19258306,1,0,0.0
19258307,0,0,0.0
19258308,0,0,0.0
19258309,2,0,0.0
19258310,2,0,0.0
19258311,1,0,0.0
19258312,3,1,0.3333333333333333
19258313,0,0,0.0
19258314,0,0,0.0
19258315,3,0,0.0
19258316,2,0,0.0
19258317,1,0,0.0
19258318,3,0,0.0
19258319,1,0,0.0
19258320,0,0,0.0
19258321,2,0,0.0
19258322,0,0,0.0
19258323,2,0,0.0
19258324,2,0,0.0
19258325,1,0,0.0
19258326,0,0,0.0
19258327,3,0,0.0
19258328,4,1,0.25
19258329,2,0,0.0
19258330,0,0,0.0
19258331,5,0,0.0
19258332,4,0,0.0
19258333,2,0,0.0
19258334,2,1,0.5
19258335,0,0,0.0
19258336,2,0,0.0
19258337,2,0,0.0
19258338,2,0,0.0
19258339,2,0,0.0
19258340,0,0,0.0
19258341,1,1,1.0
19258342,3,0,0.0
19258343,4,1,0.25
19258344,3,0,0.0
19258345,1,0,0.0
19258346,2,0,0.0
19258347,2,1,0.5
19258348,1,0,0.0
19258349,1,0,0.0
19258350,2,0,0.0
19258351,1,0,0.0
19258352,3,0,0.0
19258353,3,0,0.0
19258354,1,0,0.0
19258355,1,0,0.0
19258356,3,0,0.0
19258357,1,0,0.0
19258358,1,0,0.0
19258359,1,1,1.0
19258360,2,0,0.0
19258361,2,0,0.0
19258362,1,0,0.0
19258363,4,0,0.0
19258364,1,0,0.0
19258365,1,0,0.0
19258366,0,0,0.0
19258367,2,0,0.0
19258368,4,1,0.25
19258369,1,0,0.0
19258370,1,0,0.0
19258371,2,0,0.0
19258372,4,0,0.0
19258373,0,0,0.0
19258374,2,0,0.0
19258375,1,0,0.0
19258376,1,0,0.0
19258377,1,0,0.0
19258378,0,0,0.0
19258379,3,0,0.0
19258380,1,0,0.0
19258381,2,0,0.0
19258382,1,0,0.0
19258383,3,0,0.0
19258384,3,0,0.0
19258385,2,0,0.0
19258386,1,0,0.0
19258387,1,0,0.0
19258388,1,0,0.0
19258389,2,0,0.0
19258390,1,0,0.0
19258391,3,0,0.0
19258392,5,0,0.0
19258393,4,1,0.25
19258394,1,0,0.0
19258395,1,0,0.0
19258396,2,0,0.0
19258397,2,0,0.0
19258398,1,0,0.0
19258399,2,0,0.0
19258400,3,0,0.0
19258401,4,0,0.0
19258402,3,0,0.0
19258403,3,0,0.0
19258404,1,0,0.0
19258405,0,0,0.0
19258406,0,0,0.0
19258407,0,0,0.0
19258408,3,1,0.3333333333333333
19258409,3,0,0.0
19258410,0,0,0.0
19258411,1,0,0.0
19258412,1,0,0.0
19258413,1,0,0.0
19258414,1,1,1.0
19258415,1,0,0.0
19258416,1,0,0.0
19258417,2,0,0.0
19258418,2,0,0.0
19258419,1,0,0.0
19258420,0,0,0.0
19258421,1,0,0.0
19258422,0,0,0.0
19258423,1,0,0.0
19258424,3,0,0.0
19258425,4,0,0.0
19258426,2,0,0.0
19258427,0,0,0.0
19258428,1,0,0.0
19258429,3,0,0.0
19258430,0,0,0.0
19258431,1,0,0.0
19258432,1,0,0.0
19258433,3,0,0.0
19258434,2,0,0.0
19258435,4,1,0.25
19258436,0,0,0.0
19258437,4,0,0.0
19258438,2,0,0.0
19258439,1,0,0.0
19258440,3,0,0.0
19258441,0,0,0.0
19258442,0,0,0.0
19258443,3,0,0.0
19258444,3,0,0.0
19258445,1,0,0.0
19258446,0,0,0.0
19258447,1,0,0.0
19258448,0,0,0.0
19258449,0,0,0.0
19258450,0,0,0.0
19258451,1,0,0.0
19258452,0,0,0.0
19258453,4,0,0.0
19258454,2,0,0.0
19258455,0,0,0.0
19258456,0,0,0.0
19258457,4,2,0.5
19258458,3,2,0.6666666666666666
19258459,4,2,0.5
19258460,2,2,1.0
19258461,2,2,1.0
19258462,2,2,1.0
19258463,4,2,0.5
19258464,5,0,0.0
19258465,3,0,0.0
19258466,1,0,0.0
19258467,1,0,0.0
19258468,2,0,0.0
19258469,2,0,0.0
19258470,2,0,0.0
19258471,4,0,0.0
19258472,0,0,0.0
19258473,2,1,0.5
19258474,0,0,0.0
19258475,1,0,0.0
19258476,0,0,0.0
19258477,1,0,0.0
19258478,2,0,0.0
19258479,3,0,0.0
19258480,1,0,0.0
19258481,1,0,0.0
19258482,2,0,0.0
19258483,2,0,0.0
19258484,0,0,0.0
19258485,5,0,0.0
19258486,1,0,0.0
19258487,3,1,0.3333333333333333
19258488,1,0,0.0
19258489,3,0,0.0
19258490,5,2,0.4
19258491,1,0,0.0
19258492,3,0,0.0
19258493,0,0,0.0
19258494,2,0,0.0
19258495,0,0,0.0
19258496,3,0,0.0
19258497,0,0,0.0
19258498,1,0,0.0
19258499,5,0,0.0
19258500,4,1,0.25
19258501,1,0,0.0
19258502,2,0,0.0
19258503,5,0,0.0
19258504,4,0,0.0
19258505,3,0,0.0
19258506,2,0,0.0
19258507,2,0,0.0
19258508,41,0,0.0
19258509,42,0,0.0
19258510,1,0,0.0
19258511,2,0,0.0
19258512,0,0,0.0
19258513,1,0,0.0
19258514,1,0,0.0
19258515,2,1,0.5
19258516,1,1,1.0
19258517,1,0,0.0
19258518,2,0,0.0
19258519,2,0,0.0
19258520,1,0,0.0
19258521,0,0,0.0
19258522,2,0,0.0
19258523,3,1,0.3333333333333333
19258524,3,0,0.0
19258525,1,0,0.0
19258526,1,0,0.0
19258527,0,0,0.0
19258528,0,0,0.0
19258529,1,0,0.0
19258530,2,0,0.0
19258531,1,0,0.0
19258532,3,0,0.0
19258533,1,0,0.0
19258534,0,0,0.0
19258535,2,0,0.0
19258536,0,0,0.0
19258537,3,0,0.0
19258538,1,0,0.0
19258539,0,0,0.0
19258540,2,0,0.0
19258541,1,0,0.0
19258542,1,0,0.0
19258543,1,0,0.0
19258544,2,2,1.0
19258545,0,0,0.0
19258546,1,0,0.0
19258547,2,0,0.0
19258548,1,0,0.0
19258549,1,0,0.0
19258550,0,0,0.0
19258551,3,0,0.0
19258552,0,0,0.0
19258553,2,0,0.0
19258554,0,0,0.0
19258555,0,0,0.0
19258556,2,0,0.0
19258557,1,0,0.0
19258558,1,0,0.0
19258559,1,0,0.0
19258560,1,0,0.0
19258561,0,0,0.0
19258562,2,0,0.0
19258563,1,0,0.0
19258564,4,0,0.0
19258565,0,0,0.0
19258566,3,0,0.0
19258567,1,0,0.0
19258568,4,1,0.25
19258569,3,0,0.0
19258570,2,0,0.0
19258571,4,0,0.0
19258572,3,0,0.0
19258573,0,0,0.0
19258574,0,0,0.0
19258575,2,0,0.0
19258576,0,0,0.0
19258577,2,0,0.0
19258578,2,0,0.0
19258579,0,0,0.0
19258580,3,1,0.3333333333333333
19258581,0,0,0.0
19258582,2,1,0.5
19258583,0,0,0.0
19258584,2,0,0.0
19258585,2,0,0.0
19258586,1,0,0.0
19258587,3,0,0.0
19258588,2,0,0.0
19258589,1,0,0.0
19258590,3,0,0.0
19258591,1,0,0.0
19258592,0,0,0.0
19258593,2,0,0.0
19258594,2,0,0.0
19258595,1,0,0.0
19258596,2,0,0.0
19258597,0,0,0.0
19258598,0,0,0.0
19258599,2,0,0.0
19258600,0,0,0.0
19258601,0,0,0.0
19258602,1,0,0.0
19258603,5,1,0.2
19258604,1,0,0.0
19258605,2,0,0.0
19258606,0,0,0.0
19258607,2,0,0.0
19258608,1,1,1.0
19258609,3,1,0.3333333333333333
19258610,1,1,1.0
19258611,1,0,0.0
19258612,0,0,0.0
19258613,0,0,0.0
19258614,0,0,0.0
19258615,3,0,0.0
19258616,2,0,0.0
19258617,3,0,0.0
19258618,5,0,0.0
19258619,3,2,0.6666666666666666
19258620,5,3,0.6
19258621,2,1,0.5
19258622,0,0,0.0
19258623,0,0,0.0
19258624,0,0,0.0
19258625,1,0,0.0
19258626,0,0,0.0
19258627,2,0,0.0
19258628,0,0,0.0
19258629,2,0,0.0
19258630,0,0,0.0
19258631,2,0,0.0
19258632,2,0,0.0
19258633,3,0,0.0
19258634,1,0,0.0
19258635,3,1,0.3333333333333333
19258636,2,0,0.0
19258637,3,1,0.3333333333333333
19258638,0,0,0.0
19258639,2,0,0.0
19258640,0,0,0.0
19258641,1,0,0.0
19258642,1,0,0.0
19258643,2,0,0.0
19258644,0,0,0.0
19258645,1,0,0.0
19258646,2,0,0.0
19258647,0,0,0.0
19258648,0,0,0.0
19258649,3,0,0.0
19258650,1,0,0.0
19258651,0,0,0.0
19258652,1,0,0.0
19258653,1,0,0.0
19258654,0,0,0.0
19258655,3,0,0.0
19258656,1,0,0.0
19258657,1,0,0.0
19258658,0,0,0.0
19258659,2,0,0.0
19258660,0,0,0.0
19258661,0,0,0.0
19258662,1,0,0.0
19258663,2,0,0.0
19258664,0,0,0.0
19258665,2,0,0.0
19258666,3,1,0.3333333333333333
19258667,4,0,0.0
19258668,4,0,0.0
19258669,1,0,0.0
19258670,2,0,0.0
19258671,0,0,0.0
19258672,4,1,0.25
19258673,3,0,0.0
19258674,2,0,0.0
19258675,0,0,0.0
19258676,3,0,0.0
19258677,2,0,0.0
19258678,5,1,0.2
19258679,0,0,0.0
19258680,4,1,0.25
19258681,3,0,0.0
19258682,0,0,0.0
19258683,0,0,0.0
19258684,1,0,0.0
19258685,2,0,0.0
19258686,1,0,0.0
19258687,2,0,0.0
19258688,1,0,0.0
19258689,0,0,0.0
19258690,2,0,0.0
19258691,0,0,0.0
19258692,2,0,0.0
19258693,1,0,0.0
19258694,1,0,0.0
19258695,2,1,0.5
19258696,0,0,0.0
19258697,0,0,0.0
19258698,4,0,0.0
19258699,2,0,0.0
19258700,0,0,0.0
19258701,2,0,0.0
19258702,1,0,0.0
19258703,2,0,0.0
19258704,1,0,0.0
19258705,0,0,0.0
19258706,1,0,0.0
19258707,2,1,0.5
19258708,0,0,0.0
19258709,3,0,0.0
19258710,0,0,0.0
19258711,2,1,0.5
19258712,0,0,0.0
19258713,2,0,0.0
19258714,2,0,0.0
19258715,0,0,0.0
19258716,4,2,0.5
19258717,2,0,0.0
19258718,1,0,0.0
19258719,2,0,0.0
19258720,3,0,0.0
19258721,1,0,0.0
19258722,0,0,0.0
19258723,4,0,0.0
19258724,0,0,0.0
19258725,1,0,0.0
19258726,0,0,0.0
19258727,0,0,0.0
19258728,2,0,0.0
19258729,0,0,0.0
19258730,1,0,0.0
19258731,0,0,0.0
19258732,0,0,0.0
19258733,0,0,0.0
19258734,1,0,0.0
19258735,2,0,0.0
19258736,0,0,0.0
19258737,3,1,0.3333333333333333
19258738,0,0,0.0
19258739,1,0,0.0
19258740,0,0,0.0
19258741,3,0,0.0
19258742,1,0,0.0
19258743,1,0,0.0
19258744,0,0,0.0
19258745,1,0,0.0
19258746,3,0,0.0
19258747,1,0,0.0
19258748,1,0,0.0
19258749,3,0,0.0
19258750,3,1,0.3333333333333333
19258751,6,0,0.0
19258752,0,0,0.0
19258753,4,0,0.0
19258754,0,0,0.0
19258755,3,0,0.0
19258756,1,0,0.0
19258757,3,0,0.0
19258758,0,0,0.0
19258759,1,0,0.0
19258760,2,1,0.5
19258761,2,0,0.0
19258762,4,0,0.0
19258763,2,0,0.0
19258764,1,0,0.0
19258765,1,0,0.0
19258766,1,0,0.0
19258767,2,0,0.0
19258768,2,0,0.0
19258769,1,0,0.0
19258770,0,0,0.0
19258771,0,0,0.0
19258772,0,0,0.0
19258773,0,0,0.0
19258774,1,0,0.0
19258775,1,0,0.0
19258776,0,0,0.0
19258777,0,0,0.0
19258778,0,0,0.0
19258779,4,0,0.0
19258780,0,0,0.0
19258781,5,3,0.6
19258782,1,0,0.0
19258783,1,0,0.0
19258784,0,0,0.0
19258785,2,0,0.0
19258786,3,0,0.0
19258787,1,0,0.0
19258788,4,0,0.0
19258789,3,2,0.6666666666666666
19258790,3,0,0.0
19258791,2,0,0.0
19258792,0,0,0.0
19258793,1,0,0.0
19258794,1,1,1.0
19258795,0,0,0.0
19258796,1,0,0.0
19258797,4,0,0.0
19258798,4,0,0.0
19258799,4,0,0.0
19258800,1,0,0.0
19258801,0,0,0.0
19258802,4,0,0.0
19258803,0,0,0.0
19258804,2,0,0.0
19258805,3,0,0.0
19258806,17,3,0.17647058823529413
19258807,2,1,0.5
19258808,4,2,0.5
19258809,1,0,0.0
19258810,2,1,0.5
19258811,2,0,0.0
19258812,0,0,0.0
19258813,11,0,0.0
19258814,2,0,0.0
19258815,3,1,0.3333333333333333
19258816,3,0,0.0
19258817,4,0,0.0
19258818,11,0,0.0
19258819,5,1,0.2
19258820,4,0,0.0
19258821,1,0,0.0
19258822,2,0,0.0
19258823,17,0,0.0
19258824,3,0,0.0
19258825,1,0,0.0
19258826,1,0,0.0
19258827,1,1,1.0
19258828,1,0,0.0
19258829,16,0,0.0
19258830,3,0,0.0
19258831,0,0,0.0
19258832,2,0,0.0
19258833,0,0,0.0
19258834,1,0,0.0
19258835,11,0,0.0
19258836,3,0,0.0
19258837,5,0,0.0
19258838,1,1,1.0
19258839,11,0,0.0
19258840,1,0,0.0
19258841,2,1,0.5
19258842,3,0,0.0
19258843,15,1,0.06666666666666667
19258844,5,0,0.0
19258845,3,1,0.3333333333333333
19258846,11,0,0.0
19258847,3,0,0.0
19258848,0,0,0.0
19258849,15,1,0.06666666666666667
19258850,1,0,0.0
19258851,1,0,0.0
19258852,1,0,0.0
19258853,4,1,0.25
19258854,1,0,0.0
19258855,8,0,0.0
19258856,6,0,0.0
19258857,0,0,0.0
19258858,1,0,0.0
19258859,13,1,0.07692307692307693
19258860,3,0,0.0
19258861,5,0,0.0
19258862,14,0,0.0
19258863,2,0,0.0
19258864,2,0,0.0
19258865,0,0,0.0
19258866,7,1,0.14285714285714285
19258867,0,0,0.0
19258868,6,0,0.0
19258869,4,1,0.25
19258870,4,0,0.0
19258871,11,0,0.0
19258872,0,0,0.0
19258873,3,0,0.0
19258874,14,0,0.0
19258875,2,0,0.0
19258876,7,1,0.14285714285714285
19258877,15,1,0.06666666666666667
19258878,1,0,0.0
19258879,1,0,0.0
19258880,5,2,0.4
19258881,1,0,0.0
19258882,11,1,0.09090909090909091
19258883,9,0,0.0
19258884,3,0,0.0
19258885,0,0,0.0
19258886,2,0,0.0
19258887,1,0,0.0
19258888,15,0,0.0
19258889,0,0,0.0
19258890,3,0,0.0
19258891,2,0,0.0
19258892,2,0,0.0
19258893,2,1,0.5
19258894,3,1,0.3333333333333333
19258895,4,0,0.0
19258896,2,1,0.5
19258897,2,0,0.0
19258898,2,0,0.0
19258899,3,0,0.0
19258900,1,0,0.0
19258901,0,0,0.0
19258902,0,0,0.0
19258903,2,0,0.0
19258904,0,0,0.0
19258905,1,0,0.0
19258906,0,0,0.0
19258907,1,0,0.0
19258908,1,0,0.0
19258909,4,0,0.0
19258910,0,0,0.0
19258911,0,0,0.0
19258912,1,0,0.0
19258913,1,0,0.0
19258914,1,0,0.0
19258915,2,1,0.5
19258916,2,2,1.0
19258917,1,0,0.0
19258918,1,0,0.0
19258919,4,0,0.0
19258920,1,0,0.0
19258921,0,0,0.0
19258922,0,0,0.0
19258923,0,0,0.0
19258924,1,1,1.0
19258925,1,1,1.0
19258926,2,1,0.5
19258927,1,0,0.0
19258928,1,0,0.0
19258929,2,0,0.0
19258930,2,0,0.0
19258931,2,0,0.0
19258932,6,1,0.16666666666666666
19258933,1,0,0.0
19258934,1,0,0.0
19258935,1,0,0.0
19258936,1,0,0.0
19258937,1,0,0.0
19258938,1,0,0.0
19258939,2,0,0.0
19258940,2,0,0.0
19258941,1,0,0.0
19258942,0,0,0.0
19258943,0,0,0.0
19258944,4,0,0.0
19258945,1,0,0.0
19258946,1,0,0.0
19258947,0,0,0.0
19258948,1,0,0.0
19258949,0,0,0.0
19258950,2,0,0.0
19258951,2,0,0.0
19258952,2,0,0.0
19258953,1,0,0.0
19258954,2,0,0.0
19258955,1,0,0.0
19258956,1,0,0.0
19258957,2,0,0.0
19258958,2,0,0.0
19258959,1,0,0.0
19258960,1,0,0.0
19258961,0,0,0.0
19258962,4,0,0.0
19258963,0,0,0.0
19258964,2,0,0.0
19258965,2,1,0.5
19258966,2,0,0.0
19258967,1,0,0.0
19258968,1,0,0.0
19258969,2,0,0.0
19258970,2,0,0.0
19258971,1,0,0.0
19258972,1,0,0.0
19258973,3,0,0.0
19258974,0,0,0.0
19258975,0,0,0.0
19258976,1,0,0.0
19258977,0,0,0.0
19258978,2,0,0.0
19258979,1,0,0.0
19258980,1,0,0.0
19258981,0,0,0.0
19258982,1,0,0.0
19258983,0,0,0.0
19258984,2,0,0.0
19258985,0,0,0.0
19258986,0,0,0.0
19258987,0,0,0.0
19258988,2,0,0.0
19258989,4,0,0.0
19258990,0,0,0.0
19258991,1,1,1.0
19258992,1,0,0.0
19258993,3,0,0.0
19258994,0,0,0.0
19258995,1,1,1.0
19258996,1,0,0.0
19258997,1,0,0.0
19258998,0,0,0.0
19258999,1,0,0.0
19259000,1,0,0.0
19259001,5,0,0.0
19259002,0,0,0.0
19259003,0,0,0.0
19259004,2,2,1.0
19259005,2,0,0.0
19259006,3,2,0.6666666666666666
19259007,2,0,0.0
19259008,1,0,0.0
19259009,0,0,0.0
19259010,3,0,0.0
19259011,1,0,0.0
19259012,0,0,0.0
19259013,1,0,0.0
19259014,0,0,0.0
19259015,4,0,0.0
19259016,0,0,0.0
19259017,2,2,1.0
19259018,0,0,0.0
19259019,1,0,0.0
19259020,1,0,0.0
19259021,1,1,1.0
19259022,4,2,0.5
19259023,2,0,0.0
19259024,3,2,0.6666666666666666
19259025,4,2,0.5
19259026,0,0,0.0
19259027,2,0,0.0
19259028,0,0,0.0
19259029,1,1,1.0
19259030,2,0,0.0
19259031,2,0,0.0
19259032,0,0,0.0
19259033,3,0,0.0
19259034,0,0,0.0
19259035,3,0,0.0
19259036,2,1,0.5
19259037,0,0,0.0
19259038,1,0,0.0
19259039,1,0,0.0
19259040,2,1,0.5
19259041,1,0,0.0
19259042,3,0,0.0
19259043,1,0,0.0
19259044,2,1,0.5
19259045,1,0,0.0
19259046,0,0,0.0
19259047,2,0,0.0
19259048,0,0,0.0
19259049,1,0,0.0
19259050,2,0,0.0
19259051,0,0,0.0
19259052,1,0,0.0
19259053,0,0,0.0
19259054,0,0,0.0
19259055,2,0,0.0
19259056,1,0,0.0
19259057,1,0,0.0
19259058,2,0,0.0
19259059,0,0,0.0
19259060,2,0,0.0
19259061,0,0,0.0
19259062,0,0,0.0
19259063,1,0,0.0
19259064,1,0,0.0
19259065,0,0,0.0
19259066,0,0,0.0
19259067,2,0,0.0
19259068,1,0,0.0
19259069,4,0,0.0
19259070,4,1,0.25
19259071,2,0,0.0
19259072,2,0,0.0
19259073,3,1,0.3333333333333333
19259074,2,0,0.0
19259075,0,0,0.0
19259076,2,1,0.5
19259077,2,0,0.0
19259078,3,0,0.0
19259079,2,0,0.0
19259080,0,0,0.0
19259081,2,1,0.5
19259082,1,0,0.0
19259083,2,0,0.0
19259084,1,0,0.0
19259085,0,0,0.0
19259086,1,0,0.0
19259087,0,0,0.0
19259088,1,0,0.0
19259089,2,0,0.0
19259090,4,0,0.0
19259091,0,0,0.0
19259092,2,0,0.0
19259093,2,0,0.0
19259094,0,0,0.0
19259095,3,1,0.3333333333333333
19259096,1,0,0.0
19259097,0,0,0.0
19259098,3,0,0.0
19259099,4,2,0.5
19259100,2,1,0.5
19259101,2,1,0.5
19259102,2,1,0.5
19259103,2,1,0.5
19259104,1,1,1.0
19259105,3,1,0.3333333333333333
19259106,3,1,0.3333333333333333
19259107,2,1,0.5
19259108,1,1,1.0
19259109,1,1,1.0
19259110,3,0,0.0
19259111,2,0,0.0
19259112,1,0,0.0
19259113,2,0,0.0
19259114,3,1,0.3333333333333333
19259115,0,0,0.0
19259116,3,0,0.0
19259117,1,0,0.0
19259118,3,1,0.3333333333333333
19259119,3,0,0.0
19259120,1,0,0.0
19259121,1,1,1.0
19259122,3,0,0.0
19259123,3,0,0.0
19259124,4,2,0.5
19259125,5,2,0.4
19259126,2,1,0.5
19259127,2,1,0.5
19259128,2,1,0.5
19259129,1,1,1.0
19259130,3,2,0.6666666666666666
19259131,3,1,0.3333333333333333
19259132,3,0,0.0
19259133,2,1,0.5
19259134,4,0,0.0
19259135,3,0,0.0
19259136,0,0,0.0
19259137,4,2,0.5
19259138,2,0,0.0
19259139,2,0,0.0
19259140,2,0,0.0
19259141,3,0,0.0
19259142,1,0,0.0
19259143,3,0,0.0
19259144,3,0,0.0
19259145,2,0,0.0
19259146,0,0,0.0
19259147,0,0,0.0
19259148,2,0,0.0
19259149,0,0,0.0
19259150,1,0,0.0
19259151,2,0,0.0
19259152,3,0,0.0
19259153,4,2,0.5
19259154,2,1,0.5
19259155,3,0,0.0
19259156,2,0,0.0
19259157,4,1,0.25
19259158,0,0,0.0
19259159,0,0,0.0
19259160,4,0,0.0
19259161,1,1,1.0
19259162,2,0,0.0
19259163,1,0,0.0
19259164,3,0,0.0
19259165,0,0,0.0
19259166,3,0,0.0
19259167,4,0,0.0
19259168,3,0,0.0
19259169,0,0,0.0
19259170,0,0,0.0
19259171,3,0,0.0
19259172,1,0,0.0
19259173,0,0,0.0
19259174,3,0,0.0
19259175,1,0,0.0
19259176,1,0,0.0
19259177,0,0,0.0
19259178,3,0,0.0
19259179,1,0,0.0
19259180,2,1,0.5
19259181,3,0,0.0
19259182,1,0,0.0
19259183,2,0,0.0
19259184,1,0,0.0
19259185,2,1,0.5
19259186,0,0,0.0
19259187,0,0,0.0
19259188,3,0,0.0
19259189,1,0,0.0
19259190,2,1,0.5
19259191,2,0,0.0
19259192,2,1,0.5
19259193,1,0,0.0
19259194,0,0,0.0
19259195,3,0,0.0
19259196,3,0,0.0
19259197,4,3,0.75
19259198,2,0,0.0
19259199,1,1,1.0
19259200,1,0,0.0
19259201,6,0,0.0
19259202,4,1,0.25
19259203,6,0,0.0
19259204,2,0,0.0
19259205,1,0,0.0
19259206,4,1,0.25
19259207,2,0,0.0
19259208,8,1,0.125
19259209,5,0,0.0
19259210,6,0,0.0
19259211,5,0,0.0
19259212,8,0,0.0
19259213,4,0,0.0
19259214,7,0,0.0
19259215,0,0,0.0
19259216,0,0,0.0
19259217,1,0,0.0
19259218,2,0,0.0
19259219,4,0,0.0
19259220,6,0,0.0
19259221,3,0,0.0
19259222,3,0,0.0
19259223,3,0,0.0
19259224,1,0,0.0
19259225,0,0,0.0
19259226,1,1,1.0
19259227,3,0,0.0
19259228,2,0,0.0
19259229,2,0,0.0
19259230,4,0,0.0
19259231,3,0,0.0
19259232,1,1,1.0
19259233,6,0,0.0
19259234,2,0,0.0
19259235,4,1,0.25
19259236,1,0,0.0
19259237,0,0,0.0
19259238,2,0,0.0
19259239,3,0,0.0
19259240,2,0,0.0
19259241,1,0,0.0
19259242,1,0,0.0
19259243,10,3,0.3
19259244,1,0,0.0
19259245,4,1,0.25
19259246,1,0,0.0
19259247,1,0,0.0
19259248,0,0,0.0
19259249,3,0,0.0
19259250,0,0,0.0
19259251,3,0,0.0
19259252,3,0,0.0
19259253,1,0,0.0
19259254,3,0,0.0
19259255,7,0,0.0
19259256,5,2,0.4
19259257,2,0,0.0
19259258,1,0,0.0
19259259,2,0,0.0
19259260,0,0,0.0
19259261,5,0,0.0
19259262,4,0,0.0
19259263,1,0,0.0
19259264,11,0,0.0
19259265,3,1,0.3333333333333333
19259266,5,0,0.0
19259267,0,0,0.0
19259268,4,0,0.0
19259269,1,0,0.0
19259270,18,0,0.0
19259271,5,0,0.0
19259272,9,0,0.0
19259273,8,1,0.125
19259274,2,1,0.5
19259275,6,1,0.16666666666666666
19259276,6,2,0.3333333333333333
19259277,2,1,0.5
19259278,8,1,0.125
19259279,1,1,1.0
19259280,5,1,0.2
19259281,3,1,0.3333333333333333
19259282,3,1,0.3333333333333333
19259283,3,0,0.0
19259284,3,0,0.0
19259285,2,0,0.0
19259286,4,0,0.0
19259287,2,0,0.0
19259288,5,0,0.0
19259289,3,0,0.0
19259290,7,0,0.0
19259291,4,0,0.0
19259292,7,0,0.0
19259293,0,0,0.0
19259294,1,0,0.0
19259295,5,0,0.0
19259296,1,0,0.0
19259297,2,2,1.0
19259298,5,0,0.0
19259299,0,0,0.0
19259300,4,1,0.25
19259301,2,0,0.0
19259302,3,1,0.3333333333333333
19259303,6,0,0.0
19259304,3,0,0.0
19259305,2,0,0.0
19259306,0,0,0.0
19259307,2,2,1.0
19259308,3,0,0.0
19259309,3,0,0.0
19259310,1,0,0.0
